Date,Open,High,Low,Close,Adj Close,Volume
2016-10-27,191.500000,191.500000,188.500000,188.500000,164.902618,26231000
2016-10-28,189.500000,190.000000,188.500000,189.500000,165.777451,24348000
2016-10-31,189.000000,190.500000,186.500000,188.500000,164.902618,25330000
2016-11-01,188.500000,189.500000,187.500000,189.500000,165.777451,14290000
2016-11-02,187.500000,188.000000,186.000000,186.000000,162.715576,16488000
2016-11-03,185.500000,186.500000,184.500000,184.500000,161.403366,25038000
2016-11-04,184.500000,186.000000,184.000000,184.500000,161.403366,14860000
2016-11-07,186.500000,189.000000,186.000000,189.000000,165.340042,21332000
2016-11-08,190.000000,190.000000,188.000000,188.500000,164.902618,15437000
2016-11-09,190.000000,190.500000,182.000000,182.000000,159.216339,55541000
2016-11-10,187.000000,188.000000,185.500000,185.500000,162.278168,38234000
2016-11-11,181.500000,183.000000,181.000000,181.500000,158.778946,67603000
2016-11-14,181.000000,182.000000,180.000000,180.500000,157.904099,47989000
2016-11-15,179.500000,182.000000,179.000000,180.000000,157.466705,33505000
2016-11-16,180.500000,183.000000,180.000000,180.000000,157.466705,34833000
2016-11-17,182.000000,182.500000,180.500000,181.500000,158.778946,22434000
2016-11-18,181.500000,181.500000,180.000000,181.000000,158.341537,22474000
2016-11-21,180.500000,181.500000,180.000000,181.000000,158.341537,15600000
2016-11-22,182.000000,185.000000,181.500000,184.000000,160.965958,27599000
2016-11-23,184.500000,186.500000,184.000000,185.500000,162.278168,22128000
2016-11-24,184.000000,185.000000,183.000000,183.000000,160.091156,14980000
2016-11-25,182.500000,183.500000,182.000000,182.000000,159.216339,10116000
2016-11-28,181.500000,184.000000,181.500000,184.000000,160.965958,19096000
2016-11-29,183.500000,185.000000,182.000000,182.000000,159.216339,24408000
2016-11-30,181.500000,183.000000,181.500000,183.000000,160.091156,39671000
2016-12-01,182.000000,183.000000,181.500000,183.000000,160.091156,13908000
2016-12-02,179.000000,179.500000,178.000000,178.000000,155.717072,53836000
2016-12-05,178.000000,180.000000,178.000000,179.000000,156.591873,29191000
2016-12-06,181.000000,183.000000,180.500000,182.000000,159.216339,27309000
2016-12-07,183.000000,183.500000,181.500000,181.500000,158.778946,14110000
2016-12-08,184.000000,185.500000,183.000000,185.500000,162.278168,27257000
2016-12-09,186.000000,186.000000,184.500000,186.000000,162.715576,24867000
2016-12-12,186.000000,187.000000,184.000000,185.000000,161.840775,18796000
2016-12-13,186.500000,186.500000,184.500000,186.000000,162.715576,23591000
2016-12-14,186.500000,187.500000,185.500000,187.500000,164.027802,16571000
2016-12-15,185.000000,187.500000,184.500000,187.000000,163.590408,22803000
2016-12-16,185.500000,187.000000,185.000000,185.000000,161.840775,35985000
2016-12-19,184.000000,184.500000,182.500000,182.500000,159.653732,20535000
2016-12-20,181.000000,182.500000,180.000000,182.500000,159.653732,24139000
2016-12-21,181.000000,182.000000,180.000000,180.000000,157.466705,29690000
2016-12-22,180.000000,180.500000,179.000000,179.000000,156.591873,26269000
2016-12-23,179.000000,180.000000,178.500000,178.500000,156.154480,22961000
2016-12-26,179.000000,180.000000,179.000000,179.500000,157.029297,5675000
2016-12-27,180.000000,180.500000,179.500000,180.000000,157.466705,8252000
2016-12-28,181.000000,182.000000,180.500000,182.000000,159.216339,21226000
2016-12-29,180.000000,181.500000,180.000000,180.000000,157.466705,30200000
2016-12-30,181.000000,182.500000,180.000000,181.500000,158.778946,36610000
2017-01-03,181.500000,183.500000,181.000000,183.000000,160.091156,22630000
2017-01-04,183.000000,184.000000,181.500000,183.000000,160.091156,24369000
2017-01-05,182.000000,183.500000,181.500000,183.500000,160.528564,20979000
2017-01-06,184.000000,184.500000,183.500000,184.000000,160.965958,22443000
2017-01-09,184.000000,185.000000,183.000000,184.000000,160.965958,18569000
2017-01-10,184.500000,185.500000,183.500000,184.000000,160.965958,20198000
2017-01-11,185.000000,185.000000,181.500000,182.000000,159.216339,29107000
2017-01-12,182.500000,185.500000,182.500000,184.500000,161.403366,41130000
2017-01-13,180.500000,182.500000,180.500000,181.500000,158.778946,52352000
2017-01-16,180.000000,180.500000,179.000000,179.500000,157.029297,30756000
2017-01-17,180.500000,181.000000,179.500000,181.000000,158.341537,13159000
2017-01-18,180.500000,181.000000,179.500000,181.000000,158.341537,23693000
2017-01-19,179.500000,181.000000,179.500000,180.500000,157.904099,24627000
2017-01-20,181.000000,181.500000,180.500000,181.000000,158.341537,23429000
2017-01-23,182.500000,185.000000,182.500000,185.000000,161.840775,36992000
2017-01-24,185.000000,186.500000,184.500000,185.500000,162.278168,55022000
2017-02-02,188.000000,188.500000,184.000000,184.500000,161.403366,94089000
2017-02-03,186.000000,186.000000,183.500000,184.500000,161.403366,29518000
2017-02-06,184.500000,185.500000,184.000000,184.500000,161.403366,24779000
2017-02-07,183.500000,185.000000,183.000000,184.500000,161.403366,23616000
2017-02-08,183.500000,184.500000,183.000000,183.500000,160.528564,29168000
2017-02-09,184.000000,185.500000,183.500000,184.000000,160.965958,18967000
2017-02-10,184.500000,185.500000,184.000000,185.500000,162.278168,34747000
2017-02-13,186.500000,188.000000,186.500000,187.500000,164.027802,25124000
2017-02-14,189.000000,190.000000,187.500000,187.500000,164.027802,45696000
2017-02-15,187.000000,189.500000,186.500000,189.000000,165.340042,39347000
2017-02-16,190.000000,190.500000,188.000000,189.000000,165.340042,27018000
2017-02-17,190.000000,190.500000,189.000000,189.500000,165.777451,20389000
2017-02-18,null,null,null,null,null,null
2017-02-20,190.000000,190.500000,189.500000,190.000000,166.214859,13254000
2017-02-21,190.000000,190.000000,188.500000,190.000000,166.214859,31159000
2017-02-22,190.500000,191.000000,188.500000,188.500000,164.902618,25677000
2017-02-23,188.000000,189.500000,187.000000,188.500000,164.902618,35725000
2017-02-24,187.500000,190.500000,187.500000,189.000000,165.340042,22766000
2017-03-01,188.500000,188.500000,186.000000,186.000000,162.715576,46186000
2017-03-02,188.000000,188.500000,185.000000,186.000000,162.715576,39980000
2017-03-03,184.500000,185.000000,184.000000,184.000000,160.965958,28197000
2017-03-06,184.000000,184.500000,183.500000,183.500000,160.528564,12531000
2017-03-07,184.000000,185.500000,184.000000,185.500000,162.278168,18812000
2017-03-08,186.000000,188.000000,185.500000,187.000000,163.590408,31791000
2017-03-09,185.500000,186.000000,184.000000,184.500000,161.403366,28489000
2017-03-10,184.000000,184.500000,183.000000,183.500000,160.528564,20053000
2017-03-13,185.000000,186.500000,185.000000,186.500000,163.153015,10487000
2017-03-14,188.000000,188.000000,186.000000,186.000000,162.715576,22245000
2017-03-15,185.500000,187.000000,185.500000,186.500000,163.153015,14131000
2017-03-16,188.000000,190.000000,188.000000,190.000000,166.214859,31507000
2017-03-17,189.500000,191.500000,189.000000,191.500000,167.527069,33764000
2017-03-20,191.500000,191.500000,189.500000,191.500000,167.527069,16215000
2017-03-21,192.000000,195.000000,191.500000,195.000000,170.588943,32246000
2017-03-22,192.500000,193.500000,191.500000,193.500000,169.276703,27396000
2017-03-23,192.000000,193.500000,192.000000,193.500000,169.276703,18472000
2017-03-24,192.000000,193.000000,192.000000,192.500000,168.401886,17541000
2017-03-27,194.500000,194.500000,192.000000,193.000000,168.839279,29251000
2017-03-28,195.000000,195.000000,192.500000,194.500000,170.151535,38259000
2017-03-29,194.500000,194.500000,191.000000,191.500000,167.527069,33374000
2017-03-30,192.500000,193.000000,190.500000,191.500000,167.527069,28302000
2017-03-31,191.000000,192.000000,189.000000,189.000000,165.340042,33635000
2017-04-05,189.500000,193.000000,189.500000,193.000000,168.839279,43748000
2017-04-06,193.000000,193.000000,191.000000,191.500000,167.527069,16173000
2017-04-07,192.000000,192.000000,188.500000,191.000000,167.089661,18911000
2017-04-10,191.000000,191.500000,189.500000,190.000000,166.214859,17024000
2017-04-11,190.000000,191.000000,189.000000,191.000000,167.089661,8441000
2017-04-12,190.500000,191.500000,190.000000,191.000000,167.089661,17283000
2017-04-13,189.500000,192.000000,189.500000,191.500000,167.527069,14771000
2017-04-14,189.500000,189.500000,188.000000,189.000000,165.340042,30701000
2017-04-17,189.000000,189.000000,187.500000,187.500000,164.027802,17096000
2017-04-18,188.000000,189.500000,187.500000,188.000000,164.465225,25063000
2017-04-19,187.500000,187.500000,186.500000,186.500000,163.153015,30477000
2017-04-20,186.500000,188.000000,186.500000,187.000000,163.590408,21488000
2017-04-21,187.500000,190.000000,187.500000,190.000000,166.214859,17373000
2017-04-24,191.000000,191.500000,188.500000,190.000000,166.214859,19317000
2017-04-25,190.500000,192.000000,189.500000,192.000000,167.964478,31932000
2017-04-26,192.000000,192.000000,190.500000,191.000000,167.089661,29909000
2017-04-27,192.000000,193.000000,190.500000,193.000000,168.839279,27940000
2017-04-28,193.500000,194.500000,193.000000,194.500000,170.151535,34852000
2017-05-02,198.500000,199.000000,195.500000,196.500000,171.901154,44119000
2017-05-03,198.000000,198.500000,197.000000,198.000000,173.213379,25723000
2017-05-04,198.500000,199.000000,197.000000,198.000000,173.213379,22088000
2017-05-05,197.000000,198.500000,197.000000,197.500000,172.775970,17036000
2017-05-08,199.000000,202.500000,199.000000,202.500000,177.150055,36538000
2017-05-09,205.500000,207.000000,203.500000,203.500000,178.024841,48077000
2017-05-10,204.000000,206.000000,204.000000,205.500000,179.774475,28312000
2017-05-11,204.500000,208.500000,204.000000,207.500000,181.524109,43718000
2017-05-12,205.000000,207.000000,205.000000,206.000000,180.211899,25009000
2017-05-15,204.000000,206.000000,204.000000,206.000000,180.211899,25666000
2017-05-16,205.000000,205.000000,203.500000,204.500000,178.899673,33224000
2017-05-17,203.000000,204.000000,203.000000,204.000000,178.462265,21567000
2017-05-18,202.500000,204.000000,201.500000,203.500000,178.024841,22461000
2017-05-19,203.500000,204.500000,202.500000,203.000000,177.587463,16492000
2017-05-22,203.500000,205.000000,203.000000,205.000000,179.337067,13726000
2017-05-23,205.000000,207.000000,204.500000,205.000000,179.337067,19991000
2017-05-24,205.000000,206.000000,205.000000,205.500000,179.774475,13380000
2017-05-25,206.000000,207.000000,205.500000,207.000000,181.086700,22328000
2017-05-26,205.000000,207.000000,205.000000,207.000000,181.086700,32514000
2017-05-31,206.500000,207.000000,203.000000,203.000000,177.587463,67475000
2017-06-01,205.000000,207.000000,204.500000,207.000000,181.086700,27589000
2017-06-02,208.500000,209.000000,207.500000,209.000000,182.836349,22573000
2017-06-03,null,null,null,null,null,null
2017-06-05,209.500000,212.000000,209.000000,212.000000,185.460785,21457000
2017-06-06,210.500000,211.500000,210.500000,210.500000,184.148544,14912000
2017-06-07,212.000000,212.500000,210.000000,211.500000,185.023376,29514000
2017-06-08,212.000000,213.000000,211.500000,213.000000,186.335602,18437000
2017-06-09,214.500000,215.000000,212.000000,212.000000,185.460785,31774000
2017-06-12,207.000000,210.000000,207.000000,207.500000,181.524109,58256000
2017-06-13,207.000000,208.500000,206.500000,208.000000,181.961533,43566000
2017-06-14,208.500000,209.500000,206.000000,207.000000,181.086700,36293000
2017-06-15,207.500000,208.000000,207.000000,208.000000,181.961533,17748000
2017-06-16,207.500000,212.000000,207.000000,211.500000,185.023376,32816000
2017-06-19,211.000000,213.000000,210.500000,213.000000,186.335602,15632000
2017-06-20,215.000000,218.000000,214.500000,216.500000,189.397461,28630000
2017-06-21,216.000000,217.000000,214.500000,215.500000,188.522629,44789000
2017-06-22,217.000000,218.000000,216.500000,218.000000,190.709671,24139000
2017-06-23,218.000000,218.500000,217.000000,217.000000,189.834854,39621000
2017-06-26,212.000000,215.000000,212.000000,215.000000,194.354736,58686000
2017-06-27,214.000000,214.000000,211.000000,211.500000,191.190811,43269000
2017-06-28,209.500000,210.000000,208.000000,208.500000,188.478882,48568000
2017-06-29,210.500000,210.500000,208.500000,210.000000,189.834854,26019000
2017-06-30,206.500000,208.500000,206.500000,208.500000,188.478882,30867000
2017-07-03,207.500000,209.000000,207.000000,209.000000,188.930862,19027000
2017-07-04,208.000000,208.500000,207.000000,207.000000,187.122910,21132000
2017-07-05,207.000000,208.500000,206.500000,208.500000,188.478882,23276000
2017-07-06,208.000000,208.500000,207.000000,207.500000,187.574905,15242000
2017-07-07,207.000000,207.500000,205.500000,206.000000,186.218948,20655000
2017-07-10,206.500000,207.000000,206.000000,206.000000,186.218948,13292000
2017-07-11,208.000000,212.000000,207.500000,212.000000,191.642807,33265000
2017-07-12,211.000000,212.500000,210.500000,210.500000,190.286865,26426000
2017-07-13,212.000000,216.000000,211.500000,214.500000,193.902740,50090000
2017-07-14,213.000000,214.500000,212.000000,213.000000,192.546783,22335000
2017-07-17,215.000000,215.500000,211.500000,213.000000,192.546783,21372000
2017-07-18,213.000000,214.000000,212.000000,214.000000,193.450775,18613000
2017-07-19,212.500000,215.000000,212.500000,214.500000,193.902740,20637000
2017-07-20,215.000000,215.500000,214.000000,215.500000,194.806747,20770000
2017-07-21,214.000000,215.000000,213.500000,214.000000,193.450775,15032000
2017-07-24,213.500000,214.500000,213.000000,214.500000,193.902740,19972000
2017-07-25,214.000000,214.500000,213.500000,214.000000,193.450775,13344000
2017-07-26,215.000000,215.000000,212.500000,213.000000,192.546783,14684000
2017-07-27,213.500000,216.000000,213.500000,215.500000,194.806747,23013000
2017-07-28,213.000000,214.000000,212.500000,213.000000,192.546783,19724000
2017-07-31,211.500000,214.500000,211.500000,214.500000,193.902740,19993000
2017-08-01,212.500000,214.000000,212.000000,212.000000,191.642807,19704000
2017-08-02,214.000000,216.000000,214.000000,216.000000,195.258698,27320000
2017-08-03,213.000000,214.000000,212.500000,213.500000,192.998764,25694000
2017-08-04,213.500000,214.000000,212.500000,213.000000,192.546783,21831000
2017-08-07,213.500000,216.500000,213.500000,216.000000,195.258698,21564000
2017-08-08,217.500000,219.000000,216.000000,217.500000,196.614670,25122000
2017-08-09,215.000000,215.500000,213.500000,214.500000,193.902740,28050000
2017-08-10,215.500000,215.500000,212.500000,214.000000,193.450775,26273000
2017-08-11,211.000000,213.500000,210.500000,212.500000,192.094788,41417000
2017-08-14,213.500000,214.000000,210.000000,211.000000,190.738831,29299000
2017-08-15,213.000000,214.500000,213.000000,214.000000,193.450775,13512000
2017-08-16,214.500000,214.500000,211.000000,213.000000,192.546783,25176000
2017-08-17,213.500000,214.000000,213.000000,214.000000,193.450775,8334000
2017-08-18,212.000000,213.000000,211.000000,212.500000,192.094788,13711000
2017-08-21,212.500000,213.000000,211.500000,211.500000,191.190811,11882499
2017-08-22,213.500000,214.500000,213.000000,214.500000,193.902740,14211415
2017-08-23,215.500000,216.000000,214.000000,215.500000,194.806747,11589917
2017-08-24,216.000000,217.000000,215.500000,217.000000,196.162689,15224842
2017-08-25,217.500000,217.500000,216.000000,217.500000,196.614670,10125387
2017-08-28,215.000000,216.500000,215.000000,216.000000,195.258698,15236159
2017-08-29,216.000000,216.000000,215.000000,216.000000,195.258698,16160161
2017-08-30,216.000000,218.000000,216.000000,217.500000,196.614670,19674310
2017-08-31,217.500000,218.000000,215.500000,216.500000,195.710693,26434202
2017-09-01,215.000000,217.500000,215.000000,216.500000,195.710693,17805405
2017-09-04,216.500000,218.000000,215.500000,217.500000,196.614670,15023185
2017-09-05,218.000000,218.000000,216.500000,218.000000,197.066650,17357347
2017-09-06,216.500000,218.000000,216.000000,217.000000,196.162689,16012662
2017-09-07,218.000000,218.500000,216.000000,217.000000,196.162689,19135540
2017-09-08,217.000000,218.000000,216.500000,218.000000,197.066650,25512045
2017-09-11,219.000000,219.500000,216.500000,217.000000,196.162689,19026886
2017-09-12,219.000000,219.500000,217.500000,219.000000,197.970627,21588321
2017-09-13,217.500000,219.000000,217.500000,218.000000,197.066650,17555541
2017-09-14,218.500000,219.000000,217.500000,218.500000,197.518646,18315567
2017-09-15,218.500000,219.000000,217.000000,218.500000,197.518646,44551103
2017-09-18,219.000000,220.000000,218.000000,219.500000,198.422638,17654705
2017-09-19,221.500000,221.500000,220.000000,221.500000,200.230560,23410233
2017-09-20,221.000000,222.000000,220.000000,221.500000,200.230560,20320237
2017-09-21,221.000000,223.000000,220.000000,221.000000,199.778595,18645565
2017-09-22,221.500000,222.000000,218.500000,218.500000,197.518646,21557370
2017-09-25,217.500000,218.500000,217.000000,217.000000,196.162689,16876286
2017-09-26,217.500000,218.000000,214.000000,214.000000,193.450775,23070901
2017-09-27,217.500000,217.500000,215.000000,215.000000,194.354736,22590510
2017-09-28,215.000000,216.000000,213.500000,214.000000,193.450775,31616062
2017-09-29,216.000000,217.500000,215.500000,216.500000,195.710693,21380708
2017-10-02,219.500000,220.500000,218.500000,220.500000,199.326599,27983551
2017-10-03,219.000000,223.000000,219.000000,222.500000,201.134552,36679938
2017-10-05,222.000000,225.500000,222.000000,224.500000,202.942490,23349939
2017-10-06,225.000000,225.500000,223.500000,224.500000,202.942490,15642516
2017-10-11,226.500000,233.500000,226.500000,233.000000,210.626282,63667562
2017-10-12,235.000000,237.500000,234.500000,237.500000,214.694168,42390186
2017-10-13,237.500000,237.500000,234.500000,237.500000,214.694168,23145071
2017-10-16,237.500000,238.000000,236.000000,238.000000,215.146164,19964072
2017-10-17,238.000000,238.000000,235.000000,235.500000,212.886230,17652304
2017-10-18,239.500000,239.500000,237.000000,237.500000,214.694168,28886850
2017-10-19,239.500000,241.500000,239.000000,239.000000,216.050140,23481776
2017-10-20,238.000000,239.500000,237.500000,237.500000,214.694168,24722035
2017-10-23,239.000000,240.000000,238.500000,239.000000,216.050140,15772559
2017-10-24,240.000000,240.000000,238.000000,238.000000,215.146164,14975093
2017-10-25,238.500000,239.000000,237.500000,238.000000,215.146164,16880187
2017-10-26,237.000000,238.000000,236.000000,236.000000,213.338211,12959717
2017-10-27,237.500000,240.000000,237.500000,239.000000,216.050140,17773541
2017-10-30,242.000000,245.000000,241.500000,243.000000,219.666046,27784990
2017-10-31,243.500000,245.000000,241.500000,243.000000,219.666046,22582013
2017-11-01,243.500000,245.000000,241.500000,242.500000,219.214066,20389054
2017-11-02,242.000000,242.500000,240.500000,241.000000,217.858078,15810342
2017-11-03,240.500000,241.000000,238.500000,239.000000,216.050140,16528682
2017-11-06,243.500000,244.000000,239.000000,239.500000,216.502121,21029415
2017-11-07,242.000000,244.000000,241.500000,244.000000,220.570023,20200261
2017-11-08,243.000000,243.500000,242.000000,242.500000,219.214066,14129103
2017-11-09,240.500000,243.000000,240.000000,241.000000,217.858078,20313949
2017-11-10,240.000000,242.000000,239.500000,240.500000,217.406097,14121296
2017-11-13,240.000000,241.500000,239.500000,239.500000,216.502121,12087858
2017-11-14,241.000000,241.000000,239.000000,240.000000,216.954117,16880176
2017-11-15,239.000000,239.500000,236.000000,237.500000,214.694168,28720308
2017-11-16,238.000000,240.000000,237.500000,238.000000,215.146164,16487172
2017-11-17,240.500000,242.500000,240.500000,241.500000,218.310089,18676825
2017-11-20,241.000000,241.500000,238.000000,238.500000,215.598160,16265271
2017-11-21,240.000000,243.000000,239.500000,243.000000,219.666046,20513024
2017-11-22,244.500000,244.500000,242.000000,242.000000,218.762070,26626431
2017-11-23,242.000000,243.500000,241.500000,242.500000,219.214066,9346763
2017-11-24,242.000000,244.500000,241.500000,244.000000,220.570023,11154453
2017-11-27,240.000000,240.000000,237.000000,237.000000,214.242203,32247324
2017-11-28,234.500000,235.000000,233.000000,234.000000,211.530273,44803178
2017-11-29,235.000000,236.000000,234.500000,234.500000,211.982254,25762797
2017-11-30,226.500000,230.500000,226.000000,226.000000,204.298462,109231770
2017-12-01,228.500000,233.500000,227.500000,231.000000,208.818344,37446265
2017-12-04,232.500000,234.500000,231.000000,234.000000,211.530273,21635032
2017-12-05,231.000000,231.000000,228.500000,229.500000,207.462387,29664765
2017-12-06,228.000000,229.500000,226.500000,227.000000,205.202438,32371690
2017-12-07,226.500000,226.500000,222.500000,226.500000,204.750458,41343903
2017-12-08,231.000000,231.000000,224.500000,227.000000,205.202438,37959260
2017-12-11,228.500000,229.000000,227.000000,227.500000,205.654404,20649609
2017-12-12,229.500000,229.500000,225.000000,227.500000,205.654404,21796584
2017-12-13,227.500000,228.000000,226.500000,227.000000,205.202438,17920331
2017-12-14,228.000000,230.500000,227.500000,230.500000,208.366348,17193313
2017-12-15,228.500000,230.000000,226.500000,230.000000,207.914368,42625779
2017-12-18,227.000000,228.000000,226.500000,227.000000,205.202438,14564664
2017-12-19,226.500000,228.500000,224.000000,225.000000,203.394485,25714129
2017-12-20,225.000000,225.500000,223.500000,224.500000,202.942490,26289333
2017-12-21,226.500000,227.000000,224.500000,225.000000,203.394485,18558164
2017-12-22,225.000000,227.500000,224.000000,227.500000,205.654404,19036483
2017-12-25,228.000000,229.500000,226.500000,228.500000,206.558411,4579675
2017-12-26,229.000000,229.000000,225.000000,226.000000,204.298462,13755843
2017-12-27,225.000000,226.000000,225.000000,225.000000,203.394485,12515245
2017-12-28,226.500000,228.000000,225.000000,226.000000,204.298462,24304371
2017-12-29,227.500000,230.000000,226.500000,229.500000,207.462387,25007443
2018-01-02,231.500000,232.500000,231.000000,232.500000,210.174301,18055269
2018-01-03,236.000000,238.000000,235.500000,237.000000,214.242203,29308091
2018-01-04,240.000000,240.000000,236.500000,239.500000,216.502121,29096613
2018-01-05,240.000000,240.000000,238.000000,240.000000,216.954117,22438255
2018-01-08,242.000000,242.500000,240.500000,242.000000,218.762070,20233692
2018-01-09,242.000000,242.000000,239.500000,242.000000,218.762070,19043123
2018-01-10,241.500000,242.000000,236.000000,236.500000,213.790222,23631220
2018-01-11,235.000000,236.000000,232.500000,235.000000,212.434235,30446338
2018-01-12,234.500000,238.000000,233.500000,237.000000,214.242203,21513291
2018-01-15,240.000000,240.000000,238.000000,240.000000,216.954117,27476533
2018-01-16,240.000000,240.500000,238.000000,240.500000,217.406097,21691632
2018-01-17,240.500000,243.000000,239.000000,242.000000,218.762070,38046119
2018-01-18,245.000000,250.000000,245.000000,248.500000,224.637924,49896952
2018-01-19,253.500000,255.500000,251.500000,255.500000,230.965744,50549292
2018-01-22,257.500000,262.000000,257.000000,261.500000,236.389587,43400509
2018-01-23,262.500000,266.000000,262.500000,266.000000,240.457489,33527444
2018-01-24,263.000000,263.000000,256.500000,258.000000,233.225693,41874813
2018-01-25,258.000000,264.000000,256.500000,258.000000,233.225693,44643756
2018-01-26,256.500000,257.500000,253.500000,255.000000,230.513763,39555523
2018-01-29,259.000000,261.500000,255.000000,258.500000,233.677673,30071234
2018-01-30,256.000000,257.500000,252.500000,253.000000,228.705826,36860591
2018-01-31,253.000000,257.500000,252.000000,255.000000,230.513763,44136808
2018-02-01,257.500000,261.000000,257.000000,259.500000,234.581635,30559457
2018-02-02,259.000000,260.000000,255.000000,259.500000,234.581635,25707560
2018-02-05,251.000000,254.500000,250.500000,253.000000,228.705826,45594379
2018-02-06,242.500000,243.500000,234.000000,239.000000,216.050140,102409048
2018-02-07,245.000000,245.500000,239.500000,240.000000,216.954117,80063178
2018-02-08,239.500000,242.000000,238.000000,238.500000,215.598160,30989550
2018-02-09,230.000000,233.000000,228.500000,232.500000,210.174301,65735265
2018-02-12,235.500000,237.500000,235.000000,236.500000,213.790222,35635236
2018-02-21,244.500000,244.500000,242.000000,242.500000,219.214066,71504174
2018-02-22,244.000000,244.000000,239.000000,239.500000,216.502121,39239993
2018-02-23,241.000000,245.000000,241.000000,245.000000,221.473984,26985776
2018-02-26,247.000000,247.500000,245.000000,246.500000,222.829941,35901810
2018-02-27,250.500000,250.500000,246.000000,246.000000,222.377960,40818119
2018-03-01,244.000000,245.000000,242.000000,243.000000,219.666046,39719984
2018-03-02,240.000000,241.000000,238.500000,240.000000,216.954117,35139170
2018-03-05,242.500000,243.000000,240.500000,241.500000,218.310089,27337846
2018-03-06,245.500000,250.000000,245.500000,250.000000,225.993881,34890780
2018-03-07,248.000000,248.500000,246.000000,247.000000,223.281967,30391219
2018-03-08,249.500000,251.500000,249.000000,249.500000,225.541885,20645694
2018-03-09,250.000000,251.000000,248.500000,250.500000,226.445862,19831063
2018-03-12,252.000000,255.000000,251.500000,254.000000,229.609772,24492615
2018-03-13,255.500000,259.000000,255.000000,259.000000,234.129639,33756883
2018-03-14,256.500000,257.500000,255.500000,257.000000,232.321686,23772838
2018-03-15,258.000000,258.000000,255.000000,255.000000,230.513763,19396493
2018-03-16,253.000000,256.000000,249.500000,255.000000,230.513763,62929326
2018-03-19,252.500000,255.500000,251.000000,255.000000,230.513763,21440766
2018-03-20,253.000000,254.000000,251.500000,253.000000,228.705826,21840151
2018-03-21,255.000000,255.000000,251.000000,252.500000,228.253830,28976737
2018-03-22,254.500000,254.500000,249.500000,251.500000,227.349838,27000668
2018-03-23,245.000000,247.000000,244.000000,245.000000,221.473984,52498390
2018-03-26,241.500000,244.500000,241.500000,243.500000,220.118027,36987945
2018-03-27,248.000000,251.000000,247.000000,251.000000,226.897858,31008260
2018-03-28,247.500000,248.000000,244.000000,245.000000,221.473984,29637411
2018-03-29,243.000000,247.000000,242.500000,244.000000,220.570023,36165345
2018-03-30,247.500000,249.500000,246.000000,246.000000,222.377960,16996346
2018-04-02,248.500000,249.000000,245.000000,246.500000,222.829941,17696003
2018-04-03,243.000000,244.500000,242.000000,244.000000,220.570023,35813944
2018-04-09,248.000000,248.000000,243.500000,245.000000,221.473984,34694824
2018-04-10,244.500000,249.000000,243.500000,245.500000,221.925980,25156994
2018-04-11,246.500000,248.500000,246.500000,248.000000,224.185928,21607935
2018-04-12,248.500000,248.500000,244.000000,245.000000,221.473984,20409657
2018-04-13,246.000000,246.000000,244.000000,244.500000,221.021988,19742548
2018-04-16,243.000000,244.000000,242.000000,243.500000,220.118027,18350139
2018-04-17,243.000000,243.500000,237.500000,238.000000,215.146164,42756389
2018-04-18,239.500000,241.500000,236.500000,238.000000,215.146164,42500048
2018-04-19,242.000000,244.500000,241.000000,244.500000,221.021988,31901989
2018-04-20,228.000000,231.500000,228.000000,229.000000,207.010391,128452087
2018-04-23,226.500000,227.500000,225.000000,226.500000,204.750458,71009975
2018-04-24,225.000000,227.500000,225.000000,227.000000,205.202438,40967892
2018-04-25,225.500000,226.000000,224.000000,225.000000,203.394485,46771110
2018-04-26,225.000000,225.500000,221.000000,222.000000,200.682556,48023557
2018-04-27,225.000000,225.500000,221.000000,223.500000,202.038513,34174459
2018-04-30,224.500000,228.000000,222.500000,227.000000,205.202438,28500789
2018-05-02,227.000000,227.500000,222.500000,223.000000,201.586517,38167942
2018-05-03,221.000000,222.500000,220.000000,220.500000,199.326599,31690731
2018-05-04,221.000000,224.000000,220.500000,223.000000,201.586517,27208722
2018-05-07,225.000000,225.500000,221.500000,223.500000,202.038513,23268759
2018-05-08,224.000000,228.500000,223.500000,228.000000,206.106400,40324763
2018-05-09,228.500000,232.000000,228.500000,229.500000,207.462387,33778934
2018-05-10,231.000000,231.500000,229.000000,229.500000,207.462387,27530377
2018-05-11,232.000000,234.000000,230.500000,233.000000,210.626282,30693910
2018-05-14,234.500000,234.500000,232.500000,233.000000,210.626282,19921437
2018-05-15,233.500000,234.000000,229.500000,230.500000,208.366348,23771769
2018-05-16,229.500000,230.500000,228.500000,230.500000,208.366348,14409556
2018-05-17,231.000000,231.500000,226.500000,226.500000,204.750458,26852737
2018-05-18,225.500000,227.500000,223.500000,223.500000,202.038513,27664541
2018-05-21,225.000000,230.000000,225.000000,229.000000,207.010391,16127815
2018-05-22,230.000000,233.500000,229.000000,229.000000,207.010391,22355097
2018-05-23,231.500000,231.500000,228.500000,228.500000,206.558411,23062899
2018-05-24,229.500000,230.000000,228.500000,229.000000,207.010391,12996610
2018-05-25,228.500000,229.500000,228.000000,228.500000,206.558411,15971294
2018-05-28,229.500000,230.000000,226.500000,227.000000,205.202438,16373270
2018-05-29,226.500000,226.500000,223.500000,225.000000,203.394485,23764776
2018-05-30,224.000000,224.000000,220.500000,221.000000,199.778595,49163788
2018-05-31,221.500000,224.000000,220.500000,224.000000,202.490509,96069458
